dense_source_id,dense_dest_id,airline,equipment,price_usd,duration_mins,departure_time,arrival_time,day_change
2533,3103,SQ,333,174,145,1400,45,1
2533,2572,SQ,388 772 773,2094,510,120,750,0
2533,2572,SQ,388 772 773,1099,510,635,1265,0
2533,2583,SQ,738,1118,235,75,310,0
2533,2583,SQ,738,756,235,915,1150,0
2533,2583,SQ,738,483,235,420,655,0
2533,1717,SQ,333 77W,289,280,235,515,0
2533,1717,SQ,333 77W,343,280,1160,0,1
2533,1717,SQ,333 77W,481,280,1050,1330,0
2533,2417,SQ,319 320,567,275,70,195,0
2533,2417,SQ,319 320,522,275,265,390,0
2533,2467,SQ,319 320,330,180,1420,160,1
2533,2432,SQ,319,210,115,460,515,0
2533,2432,SQ,319,184,115,795,850,0
2533,2348,SQ,319,505,260,1220,1330,0
2533,2348,SQ,319,552,260,1150,1260,0
2533,2348,SQ,319,518,260,150,260,0
2533,2585,SQ,319 320,320,300,730,1030,0
2533,2592,SQ,320,483,265,565,830,0
2533,2592,SQ,320,492,265,335,600,0
2533,2592,SQ,320,265,265,275,540,0
2533,1255,SQ,388,1550,815,315,710,0
2533,1255,SQ,388,1489,815,355,750,0
2936,2686,SQ,320,116,75,60,135,0
3104,2533,SQ,320 319,250,135,685,880,0
3104,2533,SQ,320 319,594,135,200,395,0
3081,2533,SQ,319,230,125,495,680,0
3081,2533,SQ,319,211,125,250,435,0
3081,2533,SQ,319,265,125,745,930,0
3103,2533,SQ,333,162,145,855,1060,0
3103,2533,SQ,333,248,145,450,655,0
2572,2533,SQ,773 388 772,957,510,760,1150,0
2583,2533,SQ,738,971,235,1270,65,1
1717,2533,SQ,77W 333,591,280,805,1085,0
2417,2533,SQ,319 320,1104,275,10,435,0
2417,2533,SQ,319 320,538,275,1100,85,1
2417,2533,SQ,319 320,526,275,850,1275,0
2467,2533,SQ,319 320,378,180,695,875,0
2467,2533,SQ,319 320,390,180,40,220,0
2432,2533,SQ,319,237,115,510,685,0
2432,2533,SQ,319,204,115,1260,1435,0
2348,2533,SQ,319,454,260,865,1275,0
2585,2533,SQ,319 320,1128,300,1355,215,1
2592,2533,SQ,320,476,265,955,1220,0
2592,2533,SQ,320,501,265,765,1030,0
2592,2533,SQ,320,464,265,105,370,0
1255,2533,SQ,388,2877,815,1140,935,1
240,1057,SS,333,617,405,605,1070,0
240,1057,SS,333,1448,405,1180,205,1
2105,1057,SS,333,418,570,1350,720,1
838,1057,SS,333 330,438,355,820,1235,0
838,1057,SS,333 330,1062,355,465,880,0
689,692,SS,330,83,95,900,995,0
689,692,SS,330,103,95,45,140,0
689,692,SS,330,105,95,1070,1165,0
2186,1057,SS,744 333,735,555,1290,705,1
2186,1057,SS,744 333,760,555,1220,635,1
2186,1057,SS,744 333,857,555,70,925,0
2186,2188,SS,ATR,61,55,60,115,0
2186,2188,SS,ATR,61,55,290,345,0
2186,2188,SS,ATR,68,55,560,615,0
2186,2199,SS,ATR,55,45,1090,1135,0
667,1057,SS,744,1205,750,1280,410,1
667,1057,SS,744,1150,750,45,615,0
667,1057,SS,744,675,750,605,1175,0
667,690,SS,744,79,55,45,100,0
667,690,SS,744,71,55,700,755,0
1057,240,SS,333,637,405,1190,95,1
1057,240,SS,333,578,405,940,1285,0
1057,2105,SS,333,820,570,1160,50,1
1057,838,SS,333 330,913,355,940,1235,0
1057,838,SS,333 330,548,355,1090,1385,0
1057,689,SS,330 333,939,645,900,225,1
1057,689,SS,330 333,999,645,335,1100,0
1057,689,SS,330 333,817,645,185,950,0
1057,2186,SS,744 333,451,555,800,1055,0
1057,2186,SS,744 333,914,555,740,995,0
1057,2188,SS,333 744,851,545,1325,130,1
1057,2188,SS,333 744,412,545,665,910,0
1057,2188,SS,333 744,513,545,640,885,0
1057,690,SS,744,1031,740,525,5,1
1057,690,SS,744,1065,740,1060,540,1
1057,2205,SS,332,778,545,395,640,0
1057,2205,SS,332,686,545,1370,175,1
1057,140,SS,333,558,455,680,775,0
1057,140,SS,333,563,455,555,650,0
1057,140,SS,333,748,455,300,395,0
2188,2186,SS,ATR,64,55,185,240,0
2188,1057,SS,333 744,782,545,10,855,0
2188,1057,SS,333 744,833,545,445,1290,0
2188,1057,SS,333 744,718,545,305,1150,0
2188,4417,SS,ATR,72,55,1125,1180,0
2188,2187,SS,ATR,68,60,1035,1095,0
690,667,SS,744,38,55,235,290,0
690,667,SS,744,72,55,865,920,0
690,1057,SS,744,1084,740,440,1000,0
690,1057,SS,744,1067,740,510,1070,0
4417,2188,SS,ATR,47,55,465,520,0
4417,2188,SS,ATR,71,55,940,995,0
2187,2188,SS,ATR,82,60,90,150,0
2187,2188,SS,ATR,176,60,945,1005,0
2199,2186,SS,ATR,77,45,335,380,0
2199,2186,SS,ATR,58,45,350,395,0
2205,1057,SS,332,800,545,1105,510,1
2205,1057,SS,332,821,545,330,1175,0
2205,1057,SS,332,689,545,220,1065,0
692,1057,SS,330,1055,695,1205,340,1
140,1057,SS,333,686,455,1210,585,1
140,1057,SS,333,582,455,835,210,1
140,1057,SS,333,1525,455,1385,760,1
813,310,ST,319,500,285,1390,295,1
813,310,ST,319,472,285,325,670,0
324,1034,ST,FRJ,315,95,280,375,0
577,3154,ST,73G,901,280,260,660,0
577,3154,ST,73G,231,280,365,765,0
577,3154,ST,73G,396,280,905,1305,0
577,3973,ST,73G,448,290,1335,305,1
1263,310,ST,319 321,397,225,1135,1240,0
1263,310,ST,319 321,762,225,640,745,0
1263,310,ST,319 321,786,225,1335,0,1
1263,295,ST,321,531,195,1325,1400,0
1263,295,ST,321,647,195,600,675,0
1263,296,ST,73G,655,205,640,725,0
1263,327,ST,73G,327,200,520,600,0
1263,327,ST,73G,639,200,1350,1430,0
1263,327,ST,73G,279,200,1320,1400,0
1263,297,ST,321,339,210,40,130,0
1263,297,ST,321,325,210,990,1080,0
1263,297,ST,321,328,210,1005,1095,0
1263,335,ST,319,221,215,1270,1365,0
1263,335,ST,319,384,215,960,1055,0
1263,305,ST,321,663,205,975,1060,0
1263,305,ST,321,333,205,1020,1105,0
1263,595,ST,73G,354,215,10,105,0
1263,595,ST,73G,355,215,1280,1375,0
1263,595,ST,73G,347,215,305,400,0
1263,294,ST,73G,218,205,435,520,0
1263,308,ST,321,291,205,530,615,0
1263,308,ST,321,363,205,920,1005,0
1263,308,ST,321,215,205,335,420,0
1644,294,ST,73G,382,245,990,1175,0
1644,294,ST,73G,388,245,505,690,0
310,813,ST,319,381,285,1145,1370,0
310,1263,ST,319 321,826,225,1010,1355,0
310,1263,ST,319 321,620,225,735,1080,0
310,3241,ST,319,428,270,950,1160,0
310,809,ST,321,468,290,445,675,0
310,809,ST,321,438,290,635,865,0
310,809,ST,321,471,290,1210,0,1
310,957,ST,319,222,165,230,395,0
310,957,ST,319,236,165,820,985,0
310,957,ST,319,261,165,1085,1250,0
310,305,ST,319,92,60,1045,1105,0
310,812,ST,319,512,295,990,1225,0
310,812,ST,319,477,295,595,830,0
310,4857,ST,319,268,180,1030,1210,0
310,3163,ST,321,443,160,585,745,0
310,3163,ST,321,366,160,1295,15,1
310,3163,ST,321,218,160,1400,120,1
310,814,ST,319,258,300,1175,1415,0
310,814,ST,319,440,300,140,380,0
310,1208,ST,319,135,100,1135,1235,0
310,1208,ST,319,138,100,630,730,0
310,1208,ST,319,135,100,910,1010,0
395,421,ST,ER4,145,55,595,650,0
395,991,ST,ER4,159,110,685,855,0
421,395,ST,ER4,77,55,1240,1295,0
421,395,ST,ER4,66,55,125,180,0
421,395,ST,ER4,143,55,1030,1085,0
421,991,ST,ER4,193,125,515,700,0
3191,3307,ST,73G,279,200,555,635,0
3191,3307,ST,73G,156,200,1040,1120,0
3191,3307,ST,73G,649,200,1435,75,1
3191,305,ST,319,477,170,355,405,0
3191,305,ST,319,295,170,385,435,0
3191,305,ST,319,177,170,575,625,0
295,1263,ST,321,302,195,1345,220,1
295,1263,ST,321,348,195,1330,205,1
295,1263,ST,321,575,195,845,1160,0
323,5008,ST,73G,316,200,775,1095,0
302,3154,ST,73G,431,295,1415,390,1
302,1101,ST,73G,372,215,550,825,0
302,1101,ST,73G,317,215,520,795,0
302,1101,ST,73G,338,215,1290,125,1
302,3973,ST,73G,435,305,65,490,0
302,5008,ST,73G,281,205,1340,225,1
302,5008,ST,73G,343,205,995,1320,0
302,5008,ST,73G,315,205,215,540,0
302,1118,ST,321,296,215,990,1265,0
302,1118,ST,321,337,215,710,985,0
3154,577,ST,73G,502,280,850,1010,0
3154,577,ST,73G,462,280,1415,135,1
3154,302,ST,73G,404,295,730,905,0
3154,303,ST,73G,412,260,735,875,0
3154,303,ST,73G,406,260,550,690,0
296,1263,ST,73G,190,205,1145,30,1
296,809,ST,73G,1029,285,1315,100,1
296,809,ST,73G,928,285,1215,0,1
296,407,ST,319,95,100,530,570,0
296,407,ST,319,279,100,70,110,0
296,812,ST,73G,507,295,1190,1425,0
296,812,ST,73G,497,295,385,620,0
296,812,ST,73G,493,295,1395,190,1
296,3163,ST,73G,254,145,555,700,0
296,3163,ST,73G,232,145,560,705,0
296,814,ST,73G,495,300,1205,5,1
327,1263,ST,73G,277,200,910,1230,0
327,1263,ST,73G,585,200,895,1215,0
327,3163,ST,73G,410,120,1080,1200,0
327,3163,ST,73G,193,120,1005,1125,0
3307,3191,ST,73G,298,200,375,695,0
3241,310,ST,319,1012,270,200,530,0
297,1263,ST,321,317,210,1220,110,1
809,310,ST,321,514,290,40,390,0
809,310,ST,321,423,290,90,440,0
809,310,ST,321,505,290,170,520,0
809,296,ST,73G,492,285,960,1305,0
809,296,ST,73G,396,285,695,1040,0
1101,302,ST,73G,685,215,615,770,0
1101,302,ST,73G,334,215,795,950,0
1101,302,ST,73G,298,215,870,1025,0
957,310,ST,319,258,165,1310,35,1
957,310,ST,319,263,165,5,170,0
3973,577,ST,73G,502,290,260,430,0
3973,577,ST,73G,427,290,760,930,0
3973,302,ST,73G,911,305,485,670,0
3973,302,ST,73G,1085,305,25,210,0
3973,302,ST,73G,534,305,1045,1230,0
3973,303,ST,73G,827,270,110,260,0
3973,303,ST,73G,467,270,695,845,0
335,1263,ST,319,711,215,855,1190,0
335,3163,ST,321,235,145,930,1075,0
305,1263,ST,321,576,205,420,745,0
305,1263,ST,321,508,205,965,1290,0
305,1263,ST,321,171,205,295,620,0
305,310,ST,319,85,60,1035,1095,0
305,310,ST,319,87,60,385,445,0
305,310,ST,319,82,60,245,305,0
305,3191,ST,319,157,170,100,390,0
305,3191,ST,319,265,170,65,355,0
407,296,ST,319,74,100,965,1125,0
407,1297,ST,73G,188,180,1195,1435,0
407,1297,ST,73G,253,180,0,240,0
812,310,ST,319,309,295,1360,275,1
812,310,ST,319,299,295,110,465,0
812,310,ST,319,460,295,585,940,0
812,296,ST,73G,489,295,285,640,0
812,296,ST,73G,399,295,575,930,0
1034,324,ST,FRJ,116,95,445,540,0
1034,324,ST,FRJ,146,95,980,1075,0
303,3154,ST,73G,445,260,1150,90,1
303,3154,ST,73G,376,260,155,535,0
303,3973,ST,73G,481,270,590,980,0
303,3973,ST,73G,427,270,20,410,0
4857,310,ST,319,246,180,305,485,0
5008,323,ST,73G,328,200,1200,1280,0
5008,323,ST,73G,338,200,345,425,0
5008,323,ST,73G,200,200,195,275,0
5008,302,ST,73G,358,205,175,260,0
5008,302,ST,73G,277,205,25,110,0
3163,310,ST,321,261,160,1250,1410,0
3163,310,ST,321,276,160,250,410,0
3163,310,ST,321,247,160,210,370,0
3163,296,ST,73G,240,145,415,560,0
3163,296,ST,73G,227,145,905,1050,0
3163,327,ST,73G,202,120,850,970,0
3163,335,ST,321,216,145,525,670,0
3163,335,ST,321,254,145,1290,1435,0
3163,595,ST,73G,260,170,1300,30,1
3163,595,ST,73G,249,170,0,170,0
1297,407,ST,73G,237,180,1200,1320,0
1297,407,ST,73G,298,180,680,800,0
1118,302,ST,321,335,215,220,375,0
1118,302,ST,321,229,215,25,180,0
1118,302,ST,321,743,215,1055,1210,0
595,1263,ST,73G,318,215,660,995,0
595,1263,ST,73G,371,215,630,965,0
595,3163,ST,73G,160,170,1075,1245,0
595,3163,ST,73G,252,170,815,985,0
1292,294,ST,73G,240,140,85,225,0
1292,294,ST,73G,106,140,335,475,0
1292,294,ST,73G,364,140,720,860,0
294,1263,ST,73G,693,205,1210,95,1
294,1644,ST,73G,394,245,575,880,0
294,1644,ST,73G,583,245,1295,160,1
294,1644,ST,73G,381,245,435,740,0
294,1292,ST,73G,212,140,1295,1435,0
294,1292,ST,73G,180,140,315,455,0
814,310,ST,319,445,300,1125,45,1
814,310,ST,319,413,300,305,665,0
814,310,ST,319,481,300,265,625,0
814,296,ST,73G,422,300,1160,80,1
814,296,ST,73G,434,300,360,720,0
991,395,ST,ER4,169,110,1320,1370,0
991,395,ST,ER4,156,110,1250,1300,0
991,421,ST,ER4,210,125,435,500,0
991,316,ST,319,452,135,1400,95,1
991,316,ST,319,200,135,1350,45,1
308,1263,ST,321,358,205,725,1050,0
308,1263,ST,321,300,205,45,370,0
308,1263,ST,321,678,205,1340,225,1
1208,310,ST,319,85,100,1125,1225,0
1208,310,ST,319,84,100,1105,1205,0
1208,310,ST,319,148,100,1425,85,1
316,991,ST,319,197,135,1135,1270,0
316,991,ST,319,177,135,25,160,0
3450,2246,SU,320 319,543,170,905,1075,0
3450,2246,SU,320 319,534,170,965,1135,0
3450,2246,SU,320 319,250,170,105,275,0
3450,2279,SU,320 319,335,130,855,985,0
3450,2279,SU,320 319,172,130,1040,1170,0
3450,2279,SU,320 319,421,130,1130,1260,0
2253,2279,SU,320,399,295,930,985,0
2253,2279,SU,320,407,295,25,80,0
2262,3133,SU,319,98,80,695,835,0
2262,1272,SU,319,133,110,230,340,0
2262,1272,SU,319,336,110,355,465,0
2262,2257,SU,319,65,55,980,1035,0
2262,2257,SU,319,67,55,960,1015,0
2262,2246,SU,319 320,274,185,360,545,0
2262,2246,SU,319 320,232,185,300,485,0
2262,2256,SU,319,289,245,390,815,0
2262,2256,SU,319,309,245,1095,80,1
2262,2256,SU,319,696,245,605,1030,0
2262,2279,SU,321 738 320,172,145,1130,1275,0
2262,2279,SU,321 738 320,180,145,1390,95,1
2262,2270,SU,319,230,195,1175,50,1
2262,2270,SU,319,268,195,245,560,0
2262,2277,SU,319,193,220,330,670,0
2262,2277,SU,319,264,220,955,1295,0
2262,2277,SU,319,348,220,40,380,0
961,2279,SU,320,416,325,730,1175,0
2213,2246,SU,320 319,437,310,640,770,0
204,1055,SU,319,205,145,1110,1255,0
204,1055,SU,319,109,145,1060,1205,0
204,1055,SU,319,217,145,405,550,0
463,2246,SU,737,569,175,925,1220,0
463,2246,SU,737,239,175,1190,45,1
463,2279,SU,321 320,678,200,1355,235,1
463,2279,SU,321 320,311,200,310,630,0
463,2279,SU,321 320,296,200,495,815,0
3458,2246,SU,A81 319,117,95,1215,1310,0
3458,2246,SU,A81 319,118,95,230,325,0
3458,2279,SU,735,151,115,215,330,0
577,2246,SU,319,133,90,305,515,0
577,2246,SU,319,104,90,1045,1255,0
577,2279,SU,320,184,130,1170,1420,0
2263,2279,SU,320 319,197,140,760,840,0
2263,2279,SU,320 319,201,140,420,500,0
3115,2279,SU,320 321,291,210,1020,1290,0
3115,2279,SU,320 321,258,210,1250,80,1
3115,2279,SU,320 321,311,210,1380,210,1
2872,2982,SU,319 752 738 M88 73H,163,130,1325,15,1
2872,2982,SU,319 752 738 M88 73H,151,130,270,400,0
1263,2246,SU,763,291,230,890,1120,0
1263,2246,SU,763,564,230,640,870,0
1263,2246,SU,763,283,230,590,820,0
1263,2261,SU,319,188,145,705,850,0
1263,2261,SU,319,219,145,100,245,0
1263,2261,SU,319,193,145,715,860,0
1263,2279,SU,321 320,244,205,1090,1295,0
1263,2279,SU,321 320,278,205,1205,1410,0
2254,2279,SU,321 320,310,260,610,630,0
2254,2279,SU,321 320,715,260,965,985,0
952,2246,SU,763 320,385,250,970,1340,0
952,2246,SU,763 320,216,250,535,905,0
952,2279,SU,321,413,265,1335,280,1
952,2279,SU,321,236,265,360,745,0
952,2279,SU,321,419,265,175,560,0
1294,2279,SU,320 321 733 738 319,359,170,595,885,0
1294,2279,SU,320 321 733 738 319,240,170,450,740,0
1294,2279,SU,320 321 733 738 319,135,170,220,510,0
1644,2279,SU,320 319,283,225,835,1120,0
2275,2246,SU,320,397,285,1035,1200,0
2275,2246,SU,320,850,285,965,1130,0
3067,2279,SU,333,768,575,50,385,0
3067,2279,SU,333,710,575,130,465,0
3067,2279,SU,333,840,575,295,630,0
1161,2279,SU,320,310,205,1070,1395,0
930,2246,SU,320,247,185,245,490,0
930,2246,SU,320,239,185,1215,20,1
281,2279,SU,320 319,298,205,275,600,0
281,2279,SU,320 319,285,205,850,1175,0
281,2279,SU,320 319,151,205,665,990,0
1129,2279,SU,320,204,155,1235,70,1
1129,2279,SU,320,220,155,35,310,0
1129,2279,SU,320,490,155,80,355,0
877,2279,SU,320,244,260,880,1200,0
2579,2279,SU,333 332,520,565,1095,1360,0
2579,2608,SU,737,342,285,670,955,0
2579,2608,SU,737,653,285,215,500,0
1055,204,SU,319,308,145,1025,1170,0
1055,828,SU,320 319,230,185,195,320,0
1055,828,SU,320 319,151,185,485,610,0
1055,828,SU,320 319,232,185,550,675,0
1055,2246,SU,320,167,200,980,1300,0
1055,2246,SU,320,618,200,1265,145,1
1055,2246,SU,320,187,200,865,1185,0
1055,1021,SU,320 319,92,70,595,665,0
1055,1021,SU,320 319,93,70,955,1025,0
1055,1021,SU,320 319,100,70,365,435,0
1055,2279,SU,320 321,312,225,230,575,0
1055,991,SU,319 320,101,85,135,220,0
1055,991,SU,319 320,93,85,480,565,0
2265,2246,SU,319,249,185,1130,1195,0
2265,2246,SU,319,244,185,820,885,0
2265,2279,SU,320,189,155,705,740,0
2265,2279,SU,320,188,155,745,780,0
2265,2279,SU,320,227,155,740,775,0
828,1055,SU,320 319,404,185,1240,45,1
828,1055,SU,320 319,220,185,215,460,0
828,1055,SU,320 319,259,185,830,1075,0
828,2279,SU,738,505,360,1115,215,1
828,2279,SU,738,1056,360,275,815,0
828,2279,SU,738,964,360,985,85,1
486,2279,SU,320,226,155,295,570,0
486,2279,SU,320,207,155,665,940,0
486,2279,SU,320,213,155,1050,1325,0
2370,2279,SU,332 333,561,365,215,430,0
2370,2279,SU,332 333,562,365,450,665,0
2370,2279,SU,332 333,546,365,1315,90,1
3191,2246,SU,319 320,131,90,20,110,0
3191,2246,SU,319 320,68,90,1395,45,1
3191,2246,SU,319 320,241,90,665,755,0
3191,1035,SU,320,274,230,865,975,0
3191,1035,SU,320,338,230,620,730,0
2241,2279,SU,SU9,152,105,115,280,0
2241,2279,SU,SU9,143,105,110,275,0
2240,2279,SU,320 SU9 319,118,105,595,760,0
2240,2279,SU,320 SU9 319,146,105,240,405,0
295,2279,SU,SU9,196,165,310,595,0
295,2279,SU,SU9,493,165,280,565,0
302,2246,SU,319,204,170,1020,1310,0
302,2246,SU,319,214,170,55,345,0
302,2279,SU,320 319,264,195,675,990,0
302,2279,SU,320 319,477,195,880,1195,0
1649,2279,SU,320,478,320,75,335,0
1649,2279,SU,320,416,320,1095,1355,0
1649,2279,SU,320,901,320,675,935,0
2274,2246,SU,320,470,310,910,1100,0
2274,2246,SU,320,437,310,1095,1285,0
3133,2262,SU,319,221,80,1330,1350,0
3133,2262,SU,319,58,80,395,415,0
3133,2257,SU,319,126,90,935,965,0
3133,2257,SU,319,188,90,410,440,0
3133,2257,SU,319,117,90,210,240,0
3133,2246,SU,319 320,342,220,985,1145,0
3133,2246,SU,319 320,313,220,285,445,0
3133,2246,SU,319 320,313,220,980,1140,0
3133,2259,SU,319,107,75,365,380,0
3133,2261,SU,319,126,105,445,490,0
3133,2261,SU,319,144,105,365,410,0
3133,2261,SU,319,140,105,720,765,0
3133,2279,SU,321 738 320,246,175,325,440,0
1173,2246,SU,320,279,215,1100,1435,0
1173,2246,SU,320,253,215,1395,290,1
1173,2279,SU,321 320,171,220,270,610,0
1173,2279,SU,321 320,328,220,930,1270,0
297,2246,SU,319,250,170,865,1155,0
297,2246,SU,319,242,170,500,790,0
297,2279,SU,320 319,491,190,115,425,0
297,2279,SU,320 319,501,190,895,1205,0
297,2279,SU,320 319,262,190,700,1010,0
2217,2246,SU,320,219,300,510,630,0
2217,2279,SU,321 319,360,265,390,475,0
2217,2279,SU,321 319,352,265,1415,60,1
2217,2279,SU,321 319,365,265,170,255,0
2230,2228,SU,319,384,160,520,620,0
2230,2228,SU,319,151,160,265,365,0
2230,2228,SU,319,232,160,280,380,0
4564,2279,SU,320 319,192,135,775,910,0
3389,2279,SU,320 SU9,83,70,750,820,0
1249,2279,SU,320 319,663,220,275,615,0
2224,2246,SU,319,731,230,60,230,0
2224,2246,SU,319,350,230,1275,5,1
2224,2279,SU,320,245,185,485,610,0
2224,2279,SU,320,244,185,940,1065,0
309,2279,SU,320,207,175,805,1100,0
309,2279,SU,320,274,175,305,600,0
299,2246,SU,319,465,145,935,1200,0
299,2246,SU,319,420,145,610,875,0
299,2246,SU,319,223,145,1355,180,1
299,2279,SU,738 321,144,170,45,335,0
299,2279,SU,738 321,429,170,965,1255,0
299,2279,SU,738 321,265,170,1085,1375,0
2442,2279,SU,333,822,545,125,430,0
2442,2279,SU,333,865,545,1225,90,1
2442,2279,SU,333,1357,545,945,1250,0
1438,2279,SU,332,1135,760,110,1350,0
351,2279,SU,319,152,105,1000,1165,0
351,2279,SU,319,277,105,220,385,0
351,2279,SU,319,147,105,105,270,0
1101,2246,SU,320,336,245,1030,1335,0
1101,2279,SU,321,330,225,915,1200,0
1101,2279,SU,321,306,225,115,400,0
2358,2279,SU,77W,728,575,385,660,0
2358,2279,SU,77W,916,575,1055,1330,0
2609,2228,SU,319,281,95,45,260,0
2609,2228,SU,319,124,95,1400,175,1
2609,2233,SU,737,205,135,555,870,0
2609,2233,SU,737,156,135,15,330,0
2609,2233,SU,737,156,135,825,1140,0
4095,2279,SU,SU9 319,130,90,185,335,0
2235,2279,SU,738,585,395,725,760,0
2235,2279,SU,738,295,395,500,535,0
2902,2279,SU,763,800,625,160,1265,0
2902,2279,SU,763,919,625,1170,835,1
2902,2279,SU,763,1672,625,1395,1060,1
3105,2228,SU,319,181,145,30,235,0
3105,2279,SU,333,1358,535,1280,15,1
3105,2233,SU,737,389,165,140,425,0
3105,2233,SU,737,216,165,155,440,0
3105,2234,SU,319 737,137,100,305,465,0
3105,2234,SU,319 737,120,100,450,610,0
3431,2279,SU,320,353,230,1020,1220,0
3431,2279,SU,320,182,230,500,700,0
3431,2279,SU,320,641,230,15,215,0
2237,2228,SU,319,278,205,245,570,0
2237,2228,SU,319,248,205,1325,210,1
2237,2279,SU,320,488,355,760,815,0
2237,2279,SU,320,520,355,1130,1185,0
2237,2279,SU,320,438,355,1065,1120,0
1272,2262,SU,319,167,110,280,390,0
1272,2262,SU,319,147,110,45,155,0
1272,2262,SU,319,97,110,400,510,0
1272,2246,SU,319,182,195,1130,1325,0
1272,2246,SU,319,305,195,930,1125,0
1272,2261,SU,319,176,125,1400,85,1
1272,2261,SU,319,375,125,865,990,0
1272,2279,SU,320,254,175,580,755,0
1272,2279,SU,320,234,175,420,595,0
1272,2279,SU,320,532,175,1155,1330,0
2982,2872,SU,752 319 738 757 M88,196,130,680,810,0
2982,2279,SU,333 77W,930,600,1305,945,1
2239,2246,SU,A81,173,120,655,835,0
2239,2279,SU,321 320,116,95,1090,1245,0
2255,2279,SU,321,408,265,0,25,0
2255,2279,SU,321,368,265,1240,1265,0
2255,2279,SU,321,409,265,1240,1265,0
2250,2246,SU,319 320,129,100,1265,1425,0
2250,2246,SU,319 320,136,100,1280,0,1
2250,2279,SU,320,141,120,115,295,0
3470,2246,SU,320,408,260,120,200,0
3470,2246,SU,320,346,260,495,575,0
3470,2246,SU,320,775,260,720,800,0
3470,2279,SU,320,297,225,630,675,0
3470,2279,SU,320,316,225,1315,1360,0
2228,2230,SU,319,217,160,1275,55,1
2228,2609,SU,319,105,95,515,490,0
2228,2609,SU,319,139,95,195,170,0
2228,3105,SU,319,115,145,675,760,0
2228,3105,SU,319,191,145,1130,1215,0
2228,3105,SU,319,167,145,325,410,0
2228,2237,SU,319,242,205,970,1055,0
2228,2237,SU,319,318,205,610,695,0
2228,3469,SU,319,886,265,965,1050,0
2228,3469,SU,319,414,265,1130,1215,0
2228,3232,SU,319,384,310,265,395,0
2228,2575,SU,737 319,201,170,380,430,0
2228,2232,SU,737 319,206,170,1275,125,1
2228,2279,SU,332 333,775,500,485,565,0
2228,2279,SU,332 333,607,500,325,405,0
2228,2233,SU,319 737,112,85,880,1025,0
2228,2234,SU,319 737,114,85,995,1080,0
2228,2234,SU,319 737,94,85,335,420,0
3469,2228,SU,319,723,265,770,1215,0
3469,2228,SU,319,398,265,1205,210,1
3469,2228,SU,319,397,265,1170,175,1
3469,2246,SU,320,413,305,185,250,0
3469,2246,SU,320,373,305,720,785,0
3469,2279,SU,321 77W,382,290,135,185,0
1185,2246,SU,320,228,155,760,1035,0
1185,2246,SU,320,197,155,470,745,0
1185,2246,SU,320,406,155,420,695,0
1185,2279,SU,320,160,170,105,395,0
1185,2279,SU,320,221,170,645,935,0
537,2279,SU,SU9,200,140,800,1060,0
2257,2262,SU,319,154,55,845,900,0
2257,3133,SU,319,120,90,335,485,0
2257,2246,SU,319,264,170,1235,1405,0
2257,2246,SU,319,250,170,910,1080,0
2257,2279,SU,319 320 738,171,130,965,1095,0
2257,2270,SU,319,277,190,960,1270,0
2257,2270,SU,319,167,190,265,575,0
2257,2270,SU,319,573,190,1310,180,1
4137,2246,SU,320,440,295,130,305,0
2287,2246,SU,319 A81,211,145,255,340,0
2287,2279,SU,321 319 320,212,105,275,320,0
2287,2279,SU,321 319 320,152,105,1210,1255,0
2284,2246,SU,A81,196,130,85,215,0
2284,2246,SU,A81,193,130,425,555,0
2284,2279,SU,319 320 SU9 321,113,95,545,640,0
2686,2279,SU,332,1064,770,190,180,1
2686,2279,SU,332,1111,770,560,550,1
2686,2279,SU,332,1104,770,980,970,1
4131,2246,SU,320,981,300,1105,1285,0
4131,2261,SU,319,270,230,195,305,0
4131,2261,SU,319,303,230,130,240,0
936,2246,SU,763,381,250,690,1000,0
936,2246,SU,763,304,250,1170,40,1
936,2279,SU,321 320,287,215,215,490,0
2246,3450,SU,320 319,239,170,695,865,0
2246,3450,SU,320 319,481,170,315,485,0
2246,3450,SU,320 319,239,170,640,810,0
2246,2262,SU,320 319,222,185,815,1000,0
2246,2262,SU,320 319,214,185,660,845,0
2246,2262,SU,320 319,242,185,660,845,0
2246,2213,SU,320 319,436,310,480,970,0
2246,463,SU,737,119,175,1340,1395,0
2246,463,SU,737,202,175,5,60,0
2246,463,SU,737,147,175,1155,1210,0
2246,3458,SU,A81 319,110,95,675,770,0
2246,577,SU,319,109,90,105,75,0
2246,1263,SU,763,297,230,1170,1400,0
2246,952,SU,763 320,330,250,515,645,0
2246,2275,SU,320,403,285,90,495,0
2246,930,SU,320,213,185,155,280,0
2246,930,SU,320,127,185,920,1045,0
2246,930,SU,320,235,185,435,560,0
2246,1055,SU,320,480,200,835,915,0
2246,1055,SU,320,303,200,75,155,0
2246,2265,SU,319,167,185,975,1280,0
2246,3191,SU,320 319,102,90,900,990,0
2246,3191,SU,320 319,256,90,1010,1100,0
2246,302,SU,319,214,170,75,125,0
2246,302,SU,319,258,170,1270,1320,0
2246,302,SU,319,119,170,745,795,0
2246,2274,SU,320,789,310,510,940,0
2246,2274,SU,320,755,310,695,1125,0
2246,3133,SU,319 320,271,220,295,575,0
2246,3133,SU,319 320,275,220,125,405,0
2246,1173,SU,320,306,215,175,270,0
2246,1173,SU,320,479,215,1270,1365,0
